;wkr_nr2013;wkr_nr2017;wkr_name_2017;bula_2017;bula_name_2017;bula_abk_2017;change2017;new2017;ost_2017;wkr_nr2009;wkr_nr2005;wkr_nr2002;wkr_nr1998;change2013;new2013;change2009;new2009;change2005;new2005;change2002;new2002;jahr_2002;wkr_name_2002;bula_2002;ost_2002;wahlberechtigte_2002;waehler_2002;zweitstimmegueltig_2002;spd1_2002;spd2_2002;cdu1_2002;cdu2_2002;csu1_2002;csu2_2002;gru1_2002;gru2_2002;fdp1_2002;fdp2_2002;pds1_2002;pds2_2002;jahr_2005;wkr_name_2005;bula_2005;ost_2005;wahlberechtigte_2005;waehler_2005;zweitstimmegueltig_2005;spd1_2005;spd2_2005;cdu1_2005;cdu2_2005;csu1_2005;csu2_2005;gru1_2005;gru2_2005;fdp1_2005;fdp2_2005;pds1_2005;pds2_2005;jahr_2009;wkr_name_2009;bula_2009;ost_2009;wahlberechtigte_2009;waehler_2009;zweitstimmegueltig_2009;spd1_2009;spd2_2009;cdu1_2009;cdu2_2009;fdp1_2009;fdp2_2009;pds1_2009;pds2_2009;gru1_2009;gru2_2009;csu1_2009;csu2_2009;jahr_2013;wkr_name_2013;cdsu1share_2002;spd1share_2002;fdp1share_2002;gru1share_2002;lin1share_2002;cdsu2share_2002;spd2share_2002;fdp2share_2002;gru2share_2002;lin2share_2002;cdsu1share_2005;spd1share_2005;fdp1share_2005;gru1share_2005;lin1share_2005;cdsu2share_2005;spd2share_2005;fdp2share_2005;gru2share_2005;lin2share_2005;cdsu1share_2009;spd1share_2009;fdp1share_2009;gru1share_2009;lin1share_2009;cdsu2share_2009;spd2share_2009;fdp2share_2009;gru2share_2009;lin2share_2009
276;276;276;Odenwald  Tauber;8;Baden-Württemberg;BW;0;0;0;276;277;277;181;0;0;0;0;0;0;0;0;2002;Odenwald - Tauber;8;0;213656;172872;170128;58161;50917;90209;87825;0;0;7524;12673;10154;11183;0;1172;2005;Odenwald - Tauber;8;0;216051;168380;164786;49188;45318;88525;77032;0;0;8170;11157;6585;17525;5048;5848;2009;Odenwald - Tauber;8;0;215910;153296;150256;29977;27740;75337;63120;17199;25455;9821;10357;13173;13770;0;0;2013;Odenwald – Tauber;0,530241935483871;0,336439677911981;0,0587371002822898;0,0435235318617243;0;0,516228957020596;0,294535841547503;0,0646894812346707;0,0733085751307326;0,00677958258133185;0,537211899069096;0,292124955457893;0,039107970067704;0,048521202042998;0,0299798075780972;0,467466896459651;0,269141228174367;0,104080057013897;0,0662608385794037;0,0347309656728828;0,501390959429241;0,195549786034861;0,112194708276798;0,0859317920885085;0,0640655985805239;0,420083058247258;0,180957102598894;0,166051299446822;0,0898262185575618;0,0675621020770275
277;277;277;Rhein-Neckar;8;Baden-Württemberg;BW;0;0;0;277;278;278;182;0;0;0;0;0;0;0;0;2002;Rhein-Neckar;8;0;190149;157808;155747;62841;53746;72197;67246;0;0;9212;16225;8589;12137;1488;1470;2005;Rhein-Neckar;8;0;193332;155883;153227;56346;47142;72382;60850;0;0;8876;14574;6931;18332;5300;6301;2009;Rhein-Neckar;8;0;195971;144215;141938;35426;29356;59755;49922;17833;26191;10596;11078;14952;16723;0;0;2013;Rhein-Neckar;0,463553070043083;0,398211750988543;0,0544268985095813;0,058374733853797;0,00942917976274967;0,431764335749645;0,340578424414478;0,0769099158471053;0,10281481293724;0,00931511710432931;0,472384109850092;0,361463405246242;0,0444628343052161;0,0569401410031883;0,0339998588685104;0,397123222408583;0,302419122033833;0,11760102127878;0,0934931968206924;0,0404213416472611;0,420993673293973;0,245647124085567;0,123655653018063;0,103678535519884;0,0734736331172208;0,351716946835942;0,203557188919322;0,181610789446313;0,115958811496724;0,076815865201262
278;278;278;Bruchsal  Schwetzingen;8;Baden-Württemberg;BW;0;0;0;278;279;279;176;0;0;0;0;0;0;1;1;2002;Bruchsal - Schwetzingen;8;0;187678;153528;151247;59416;53090;72087;67664;0;0;7798;12143;8850;11336;1780;1216;2005;Bruchsal - Schwetzingen;8;0;190693;152375;149175;51873;46173;72516;60845;0;0;6503;11271;7210;17619;4776;6075;2009;Bruchsal - Schwetzingen;8;0;194304;141401;138790;32525;27934;64659;50031;15785;26626;9995;10723;12082;14084;0;0;2013;Bruchsal – Schwetzingen;0,476617718037383;0,387004324943984;0,0576442082226043;0,0507920379344484;0,0115939763430775;0,447374162793312;0,345800114637069;0,0738366942837789;0,0790930644572977;0,00792037934448439;0,486113624937154;0,340429860541427;0,0473174733388023;0,0426776045939294;0,031343724364233;0,407876654935478;0,303022149302707;0,115629204265792;0,0739688269073011;0,0398687448728466;0,465876504070898;0,230019589677584;0,111632873883494;0,0854449402762357;0,0706854972737109;0,360479861661503;0,197551643906337;0,188301355718842;0,0996032559882886;0,0758339757144575
279;279;279;Pforzheim;8;Baden-Württemberg;BW;0;0;0;279;280;280;183;0;0;0;0;0;0;0;0;2002;Pforzheim;8;0;216370;173746;171260;72320;59084;77787;74579;0;0;6910;15372;10593;13948;1641;1434;2005;Pforzheim;8;0;218955;169442;166366;57135;51706;77861;65153;0;0;8992;14023;12296;21025;6439;6676;2009;Pforzheim;8;0;220877;155907;153102;34944;30652;62224;52771;24640;30192;10353;11279;15236;17556;0;0;2013;Pforzheim;0,454204134065164;0,416239798326292;0,0609683100618144;0,0397706997571167;0,00944482175129212;0,435472381174822;0,340059627271995;0,0802781071218906;0,0884739792570764;0,00825342741703406;0,468010290564178;0,337195028387295;0,072567604253963;0,0530683065591766;0,0380012039517947;0,391624490581008;0,305154566164233;0,124083757273875;0,0827598824376483;0,0393999126544776;0,40642186254915;0,224133618118494;0,158042935852784;0,0977249257570218;0,0664049721949624;0,344678710924743;0,196604385948033;0,193653909061171;0,112605591795109;0,0723444104498194
280;280;280;Calw;8;Baden-Württemberg;BW;0;0;0;280;281;281;184;0;0;0;0;0;0;0;0;2002;Calw;8;0;195598;156563;154430;50669;45282;76150;74694;0;0;10257;13772;12060;12180;1434;1245;2005;Calw;8;0;198594;153953;151375;45838;40263;74513;65367;0;0;8023;12163;11449;19478;4813;4942;2009;Calw;8;0;198923;142812;140275;28255;24450;64808;53358;17528;28260;9136;9537;13460;14464;0;0;2013;Calw;0,493103671566405;0,323633297777891;0,0770296941167453;0,0655135632301374;0,00915925218602096;0,483675451660947;0,289225423631382;0,0777961587348224;0,0879645893346448;0,00795207041254958;0,492241123038811;0,297740219417614;0,0743668522211324;0,0521133073080745;0,0312627879937383;0,431821635012386;0,261527868895052;0,126519132462505;0,0790046312835736;0,0321007060596416;0,462006772411335;0,197847519816262;0,122734784191805;0,0942497829314063;0,0639722152200095;0,380381393690964;0,171204100495757;0,197882530879758;0,101280004481416;0,0667801025123939
281;281;281;Freiburg;8;Baden-Württemberg;BW;0;0;0;281;282;282;185;0;0;0;0;0;0;0;0;2002;Freiburg;8;0;200287;163962;162233;78122;54257;51542;49404;0;0;20475;40606;9435;11349;2087;2778;2005;Freiburg;8;0;205189;165010;162859;73278;50480;55922;48254;0;0;17809;37082;6180;14845;6964;8009;2009;Freiburg;8;0;210636;157681;155683;51192;32691;44749;42224;12674;21887;9675;13793;33878;35536;0;0;2013;Freiburg;0,317703549832648;0,476464058745319;0,0575438211292861;0,124876495773411;0,0127285590563667;0,304524973340812;0,330912040594772;0,0692172576572621;0,247654944438345;0,0169429501957771;0,343376786054194;0,444082176837767;0,0374522756196594;0,107926792315617;0,042203502818011;0,296293112446963;0,305920853281619;0,0899642445912369;0,224725774195503;0,048536452336222;0,287436650115941;0,324655475295058;0,0803774709698696;0,214851503985896;0,0613580583583311;0,271217795134986;0,207323647110305;0,138805563130624;0,225366404322651;0,0874740774094533
282;282;282;Lörrach  Müllheim;8;Baden-Württemberg;BW;0;0;0;282;283;283;186;0;0;0;0;0;0;0;0;2002;Lörrach - Müllheim;8;0;217334;171731;169483;76640;65621;67438;61168;0;0;12035;22890;8103;12343;2525;1942;2005;Lörrach - Müllheim;8;0;220779;169552;166746;72553;58577;66109;57872;0;0;10474;20989;8070;16674;5116;6372;2009;Lörrach - Müllheim;8;0;225703;156692;154115;49591;33953;58282;49707;16932;26425;9268;10802;16151;23904;0;0;2013;Lörrach – Müllheim;0,397904214581993;0,446279355503666;0,0471842591028993;0,0700805329264955;0,0147032277224264;0,360909353740493;0,382115052029045;0,0718740355556073;0,133289854481719;0,011308383460179;0,396465282525518;0,427910021704256;0,0475960177408701;0,0617745588374068;0,0301736340473719;0,347066796205006;0,345481032367651;0,0983415117486081;0,123790931395678;0,0375813909597056;0,378172144178049;0,31648712123146;0,108059122354683;0,103074821943686;0,0591478824700687;0,322531875547481;0,21668623797003;0,168642942843285;0,152554055088964;0,0689377887830904
283;283;283;Emmendingen  Lahr;8;Baden-Württemberg;BW;0;0;0;283;284;284;187;0;0;0;0;0;0;0;0;2002;Emmendingen - Lahr;8;0;204699;163914;161125;67439;58320;73190;65851;0;0;11495;19080;7522;10948;0;1378;2005;Emmendingen - Lahr;8;0;209138;160982;157461;57250;51187;70646;59587;0;0;14050;18349;7380;16140;5419;6213;2009;Emmendingen - Lahr;8;0;213013;149482;146024;35339;29740;61427;50594;14470;24135;10238;11134;22429;21332;0;0;2013;Emmendingen – Lahr;0,454243599689682;0,411429164073844;0,0458899178837683;0,0701282379784521;0;0,408695112490303;0,355796332222995;0,0667911221738229;0,116402503751967;0,00840684749319765;0,448657127796724;0,355629821967673;0,0458436346920774;0,0872768384042936;0,0336621485631934;0,378423863686881;0,317967226149507;0,100259656359096;0,113981687393622;0,0385943770110944;0,420663726510711;0,236409734951365;0,0968009526230583;0,150044821450074;0,0684898516209309;0,346477291404153;0,198953720180356;0,16145756679734;0,142706145221498;0,0744838843472793
284;284;284;Offenburg;8;Baden-Württemberg;BW;0;0;0;284;285;285;188;0;0;0;0;0;0;0;0;2002;Offenburg;8;0;197554;155776;152853;50871;49691;80986;70198;0;0;9826;14435;7697;11025;1285;1213;2005;Offenburg;8;0;201410;151908;148543;46271;43430;74953;61181;0;0;10415;14479;7552;16864;5834;6398;2009;Offenburg;8;0;204619;141835;138671;27052;24662;65336;52083;15454;24887;10129;10742;17460;18247;0;0;2013;Offenburg;0,529829313130917;0,326565067789647;0,0494106922760887;0,0630777526705012;0,00824902423993426;0,459251699345122;0,318990088331964;0,070774702136401;0,092665108874281;0,00778682210353328;0,504587897107235;0,304598836137662;0,0497143007609869;0,0685612344313664;0,0384048239724043;0,411874002814;0,285896726966322;0,111014561445085;0,0953142691629144;0,0421175974932196;0,471158353224539;0,190728663587972;0,108957591567667;0,123100786124722;0,0714139669334085;0,375586820604164;0,173878097789685;0,175464448126344;0,128649487080058;0,0757358902950612
285;285;285;Rottweil  Tuttlingen;8;Baden-Württemberg;BW;0;0;0;285;286;286;189;0;0;0;0;0;0;0;0;2002;Rottweil - Tuttlingen;8;0;196766;157654;155447;48892;45512;81181;78721;0;0;7740;11503;14591;12189;1849;1152;2005;Rottweil - Tuttlingen;8;0;199140;153257;150132;39405;39596;78062;67326;0;0;9064;10539;13768;19357;0;4693;2009;Rottweil - Tuttlingen;8;0;200726;141391;138367;22388;22550;66104;53547;24395;30249;8140;8753;11503;12924;0;0;2013;Rottweil – Tuttlingen;0,522242307667565;0,310122166262829;0,092550775749426;0,0490948532863105;0,0117282149517297;0,506416978134026;0,288682811726946;0,0773148794194883;0,0729635784693062;0,00730714095424157;0,51995577225375;0,257117130049525;0,0898360270656479;0,0591424861507142;0;0,448445368076093;0,25836340265045;0,12630418186445;0,0687668426238279;0,0306217660531003;0,477743970744469;0,158341054239662;0,17253573424051;0,0813559561782575;0,0575708496297501;0,38699256325569;0,159486813163497;0,213938652389473;0,0914061008126401;0,0619063448168554
286;286;286;Schwarzwald-Baar;8;Baden-Württemberg;BW;0;0;0;286;287;287;190;0;0;0;0;0;0;0;0;2002;Schwarzwald-Baar;8;0;165776;132493;130386;44130;41847;64461;60682;0;0;9784;11410;9777;10599;0;1055;2005;Schwarzwald-Baar;8;0;167645;129388;126488;38925;35077;64716;53146;0;0;9314;11103;7819;16300;0;4512;2009;Schwarzwald-Baar;8;0;167458;117355;114737;21835;20374;54172;41694;15292;23812;7158;7837;13034;13344;0;0;2013;Schwarzwald-Baar;0,494385900326722;0,333074200146423;0,0737925777210871;0,0738454107009427;0;0,465402727286672;0,315843101144966;0,0799966790698377;0,0861177571645294;0,00796268482108489;0,511637467585858;0,300839335950784;0,0604306427180264;0,0719850372522954;0;0,42016633988995;0,271099329149535;0,125977679537515;0,0858116672334374;0,0348718582867036;0,472140634668851;0,186059392441737;0,130305483362447;0,111064718162839;0,0609944186442844;0,363387573319853;0,173609986792212;0,202905713433599;0,113706275829747;0,0667802820501896
287;287;287;Konstanz;8;Baden-Württemberg;BW;0;0;0;287;288;288;191;0;0;0;0;0;0;0;0;2002;Konstanz;8;0;189541;151117;149261;47581;50433;65446;59591;0;0;16279;19036;14265;14253;2271;1643;2005;Konstanz;8;0;193465;150629;148157;46713;44123;64745;55279;0;0;13065;17958;15504;20274;5420;5665;2009;Konstanz;8;0;197671;140167;137687;29713;26047;59256;43844;20335;29372;8943;9344;17439;20482;0;0;2013;Konstanz;0,438466846664567;0,31486199434875;0,0943970565852948;0,107724478384298;0,015028090817049;0,399240256999484;0,333734788276633;0,0943176479151915;0,125968620340531;0,0108723704149765;0,437002639092314;0,310119565289552;0,102928386963998;0,0867362858413718;0,0359824469391684;0,373110956620342;0,292925001161795;0,134595595801605;0,119220070504352;0,0376089597620644;0,43036742757123;0,211982849030086;0,145076943931168;0,124415875348691;0,0638024642034145;0,318432386499815;0,185828333345224;0,209550036741886;0,146125692923441;0,0666633373047864
288;288;288;Waldshut;8;Baden-Württemberg;BW;0;0;0;288;289;289;192;0;0;0;0;0;0;0;0;2002;Waldshut;8;0;174477;138929;137204;50465;45696;62462;59185;0;0;11920;16113;8577;10512;1410;1201;2005;Waldshut;8;0;176676;136437;134115;49759;39923;62042;55509;0;0;9556;14624;7959;14549;0;4325;2009;Waldshut;8;0;177784;125418;123352;35026;23058;50967;45201;13686;22993;7100;7765;13091;16971;0;0;2013;Waldshut;0,455249118101513;0,36324309539405;0,0617365704784458;0,0857992211849218;0,0101490689488876;0,431364974782076;0,328916208998841;0,0756645480785149;0,115980104945692;0,00864470340965529;0,462602989971293;0,364703123053131;0,0583346159766046;0,070039652000557;0;0,413891063639414;0,292611241818568;0,106635296876947;0,107185001136055;0,0316996122752626;0,413183410078475;0,279274107384905;0,109123092379084;0,104378956768566;0,0566106938397997;0,366439133536546;0,18384920824762;0,183330941332185;0,135315504951442;0,0619129630515556
289;289;289;Reutlingen;8;Baden-Württemberg;BW;0;0;0;289;290;290;193;0;0;0;0;0;0;0;0;2002;Reutlingen;8;0;192797;157712;155870;53729;51464;69929;68347;0;0;13633;16892;15688;13071;1716;1343;2005;Reutlingen;8;0;195834;156407;153763;49715;45514;75189;59038;0;0;11926;16374;8227;21090;5023;5428;2009;Reutlingen;8;0;198466;145837;143275;31395;25770;60753;48400;18203;28740;8452;10060;19871;21392;0;0;2013;Reutlingen;0,448636684416501;0,340677944607893;0,0994724561225525;0,0864423759764634;0,0108805924723547;0,438487200872522;0,326316323424977;0,0828789185350512;0,107106624733692;0,00851552196408644;0,488992800608729;0,317856617670565;0,052599947572679;0,0762497842168189;0,0321149309174142;0,383954527422072;0,290997206007404;0,134840512253288;0,10468840908655;0,0347043290901302;0,424030710172745;0,215274587381803;0,124817433161681;0,136254859877809;0,0579551142714126;0,337811900191939;0,17670412858191;0,197069330828253;0,1466843119373;0,068981122760342
290;290;290;Tübingen;8;Baden-Württemberg;BW;0;0;0;290;291;291;194;0;0;0;0;0;0;0;0;2002;Tübingen;8;0;178068;148044;146620;58832;48034;63203;57690;0;0;14938;23573;6878;10483;1802;2118;2005;Tübingen;8;0;182904;148011;145625;55513;42318;62391;51392;0;0;14219;23612;5446;16382;4759;6209;2009;Tübingen;8;0;189559;143896;142041;28501;26823;55188;43603;13680;24233;9801;11185;30560;26939;0;0;2013;Tübingen;0,431066703041877;0,397395368944368;0,0464591607900354;0,100902434411391;0,0121720569560401;0,393466102850907;0,324457593688363;0,0708100294507038;0,159229688470995;0,0143065575099295;0,428436051502146;0,375059961759599;0,0367945625662957;0,0960671841957692;0,0321530156542419;0,35290643776824;0,285911182276993;0,110680962901406;0,159528683678916;0,0419495848281547;0,388535704479692;0,198066659253906;0,095068660699394;0,212375604603325;0,0681116917773948;0,306974746728057;0,186405459498527;0,168406349029855;0,187211597264691;0,0777297492633569
291;291;291;Ulm;8;Baden-Württemberg;BW;0;0;0;291;292;292;195;0;0;0;0;0;0;0;0;2002;Ulm;8;0;210762;173826;171632;58137;53898;88353;79806;0;0;13485;18865;7791;11729;1812;1526;2005;Ulm;8;0;214908;171930;168643;55352;48274;82007;70893;0;0;12635;17803;8591;19059;4826;5495;2009;Ulm;8;0;218867;161673;159107;35875;28426;67798;57158;18273;28708;9605;10644;21477;22889;0;0;2013;Ulm;0,514781625804046;0,334455144799972;0,0448206827517172;0,0775775775775776;0,010424217320769;0,464983219912371;0,310068689379034;0,06747552149851;0,108528068298183;0,0087788938363651;0,486275742248418;0,321944977607166;0,0499680102367243;0,0734892107252952;0,0280695631943233;0,420373214423368;0,280777060431571;0,110853254231373;0,103547955563311;0,0319606816727738;0,426115758577561;0,221898523562994;0,113024438217884;0,132842218552263;0,0594100437302456;0,359242522327742;0,175824039882974;0,177568301447985;0,141575897026714;0,0658365960921119
292;292;292;Biberach;8;Baden-Württemberg;BW;0;0;0;292;293;293;196;0;0;1;0;0;0;0;0;2002;Biberach;8;0;228590;186136;183208;47708;44479;105505;99251;0;0;15199;18112;10627;12060;1494;1138;2005;Biberach;8;0;234130;185041;181368;37112;40503;94968;90358;0;0;25445;16115;13058;20373;4259;4926;2009;Biberach;8;0;162508;117289;114986;26275;15742;48662;49688;17233;21665;6117;6636;11176;12524;0;0;2013;Biberach;0,575875507619755;0,256307216228994;0,0570926634288907;0,0816553487772382;0,00802638930674346;0,541739443692415;0,238959685391327;0,0647913353676881;0,0973051962006275;0,00611380925774702;0,523620484319174;0,200560956760934;0,0705681443571965;0,137510065336871;0,0230165206629882;0,498202549512593;0,218886625126323;0,110099923800671;0,0870888073453991;0,0266211272096454;0,42319934600734;0,224019302747913;0,146927674376966;0,0952860029499783;0,0521532283504847;0,432122171394778;0,134215484828074;0,18471467912592;0,106778981831203;0,0565781957387308
293;293;293;Bodensee;8;Baden-Württemberg;BW;0;0;0;293;293;293;196;0;0;1;1;0;0;0;0;2002;Biberach;8;0;228590;186136;183208;47708;44479;105505;99251;0;0;15199;18112;10627;12060;1494;1138;2005;Biberach;8;0;234130;185041;181368;37112;40503;94968;90358;0;0;25445;16115;13058;20373;4259;4926;2009;Bodensee;8;0;167789;122655;120888;23587;20080;54169;44205;16521;24483;7077;7775;17349;16962;0;0;2013;Bodensee;0,575875507619755;0,256307216228994;0,0570926634288907;0,0816553487772382;0,00802638930674346;0,541739443692415;0,238959685391327;0,0647913353676881;0,0973051962006275;0,00611380925774702;0,523620484319174;0,200560956760934;0,0705681443571965;0,137510065336871;0,0230165206629882;0,498202549512593;0,218886625126323;0,110099923800671;0,0870888073453991;0,0266211272096454;0,448092449209185;0,192303615833028;0,134694875871346;0,141445517916106;0,0576984224043048;0,365669049037125;0,163711222534752;0,199608658432188;0,138290326525621;0,0633891810362399
294;294;294;Ravensburg;8;Baden-Württemberg;BW;0;0;0;294;294;294;197;0;0;1;0;0;0;0;0;2002;Ravensburg - Bodensee;8;0;235888;192494;190191;59562;56094;95810;89010;0;0;19825;23030;9524;14442;1575;1519;2005;Ravensburg - Bodensee;8;0;241595;190892;188209;54825;51389;93285;78961;0;0;20304;21791;9988;22937;5396;6182;2009;Ravensburg;8;0;181362;130128;128162;22530;19969;56931;48146;17946;23997;7918;8428;18639;18408;0;0;2013;Ravensburg;0,503756749793628;0,309422631354744;0,0494768668114331;0,102990223071888;0,0081820732074766;0,468003217817878;0,291406485396947;0,0750257150872235;0,119640092678213;0,00789115504898854;0,495645798022411;0,287204283050102;0,0523227793726296;0,106363807807556;0,0282672925004715;0,419538916842446;0,269204576409698;0,120156947383861;0,11415355279425;0,0323848039729271;0,444211232658666;0,173137218738473;0,137910365178901;0,143235890815197;0,0608477806467478;0,375665173764454;0,153456596581827;0,184410734046477;0,141460715603098;0,0647669986474856
295;295;295;Zollernalb  Sigmaringen;8;Baden-Württemberg;BW;0;0;0;295;295;295;198;0;0;1;0;0;0;0;0;2002;Zollernalb - Sigmaringen;8;0;206148;164439;161987;46859;44880;88530;85542;0;0;8731;12032;9932;11760;1098;1082;2005;Zollernalb - Sigmaringen;8;0;208368;159441;156143;40184;38518;86282;74266;0;0;9091;11096;8706;18563;4583;4981;2009;Zollernalb - Sigmaringen;8;0;185890;130436;127815;21695;20001;62858;49774;17220;27454;8292;8763;11802;12571;0;0;2013;Zollernalb – Sigmaringen;0,546525338453086;0,284962812957997;0,0603992970037521;0,053095676816327;0,00667724809807892;0,528079413780118;0,27292795504716;0,071515881269042;0,0731699900875097;0,00657994757934553;0,552583208981511;0,252030531670022;0,0546032701751745;0,0570179564854711;0,0287441749612709;0,475628110129817;0,241581525454557;0,116425511631262;0,0695931410364963;0,0312403961339931;0,49178891366428;0,166326780950044;0,132018767824834;0,0904811555092152;0,0635714066668711;0,389422211790478;0,153339568830691;0,210478702198779;0,0963767671501733;0,067182372964519
296;296;296;Saarbrücken;10;Saarland;SL;0;0;0;296;296;296;244;0;0;0;0;0;0;0;0;2002;Saarbrücken;10;0;212426;164069;161100;83260;74018;54779;50435;0;0;7912;16540;6983;10806;2479;3122;2005;Saarbrücken;10;0;209832;161396;158094;53035;51231;47057;41846;0;0;5576;12517;5266;12502;41428;33021;2009;Saarbrücken;10;0;207292;146713;144580;43737;34528;45748;38317;10597;17651;31946;34666;9696;12685;0;0;2013;Saarbrücken;0,340031036623215;0,507469418354473;0,0425613613784444;0,0482236132358947;0,0151094966142294;0,313066418373681;0,4511394596176;0,0658625334462939;0,10081124404976;0,0190285794391384;0,297652029805053;0,328601700166051;0,0326278222508612;0,0345485637810107;0,256685419713004;0,264690627095272;0,317424223648665;0,0774616471288012;0,0775545862350988;0,204596148603435;0,316419975100291;0,298112641688194;0,0722294547858745;0,0660882130417891;0,217744848786406;0,265022824733711;0,235343834561354;0,120309720338348;0,0864613224458637;0,2362844465044
